review,url,distance,neighbor
"The year is 2011, and the Eagles’ season is about to start. They’re coming off three straight playoff seasons, and they’ve recently signed a bunch of superstars - Nnamdi Asomugha, Jason Babin, and Dominique Rodgers-Cromartie to name a few. Their own players are calling themselves the “dream team.” By all accounts, it’s their year to win the Super Bowl. ,They didn’t. In fact, they didn’t even make the playoffs. They totally and completely sucked. It didn’t make any logical sense, and no one could figure out why it happened. The fans did what they always do - they yelled, pelted Santa Claus with snowballs, and held up signs saying things like “Post Reid’s job on Craigslist.” ,The disappointment we felt during that season is exactly how we feel now about Aether, a seafood restaurant in Fishtown - it has all the makings of a great restaurant but just isn’t.,Considering the people behind Aether have two great restaurants in the suburbs, there’s no reason why this place should be any different. Everything - from the interior design to the company’s experience running successful restaurants - says it should be. When you walk into Aether, you feel good about where the night’s going. The space is aesthetically pleasing, the wine list is well-curated with lots of natural stuff, and the long bar up front is full of people who look like they’re having a decent time.,The problem here is what’s coming out of the kitchen. As good as the menu looks - with things like Spanish octopus, crab linguine, and crispy fried whole branzino - every dish is poorly executed or has major flaws. There’s a delicious-sounding hamachi crudo with leche de tigre, quinoa, avocado, and chili oil that tastes like absolutely nothing. The undercooked scallops sit in a green curry sauce that doesn’t complement them at all. And then there’s the shrimp toast, which comes piled high with so many different things that it weighs down the entire dish, turning it into a soggy mess. All of these dishes have a bunch of great ingredients that just don’t work together.,It’s especially unfortunate because Fishtown needs a good seafood restaurant, and this should have been it. However, no matter how many times we go, and how many different things we try, none of the dishes work. It’s a team that looks good, and should be able to execute, but can’t seem to get any of the pieces to work together. ,If you do end up here for a first date or to catch up with a friend, sit at the bar and split a bottle of wine and a seafood tower - because everything the kitchen doesn’t overthink is great. The raw bar has a big selection of East and West Coast oysters, the wine list has a great bottle of skin-contact wine we’d buy by the case if we could, and all of the cocktails are solid. ,But besides drinks and a few oysters, Aether is pretty much useless. Just like the 2011 Eagles (and, really, most Eagles seasons), it will go down on a long list of Philly things that should be great, but just aren’t.",/philadelphia/reviews/aether,0.8497913854777996,1338
"Imagine a graph that charts your dinner mood. On one axis is how much money you want to spend and on the other is your level of laziness. If your laziness is high and you’re willing to spend a lot, you might go out for a nice steak and some wine. If your laziness is low and you’re saving up for a box of Dunkaroos from 1994 that you found on Ebay last week, you might stay home and mess up a recipe that your coworker told you was foolproof. But if you’re feeling particularly lazy, and also have no money to spend, you should probably head over to Hardena, where your whole meal will be less than $10 and way better than the takeout you usually succumb to. ,Hardena is a small Indonesian cafe in South Philly that you’ve probably walked by 12 times without realizing it. They serve a combination of mostly stewed dishes over rice that change daily and only have a few tables for dining in. No matter what you get here, it’s going to be really excellent, but the beef rendang is the first thing you should ask for. It’s braised and marinated in coconut milk to give it the perfect, tender texture and tons of flavor, and it’s almost always on the menu (unless you go too late at night and it’s sold out). The collard greens are another one of our favorites, but beyond that, just ask the staff for their favorites and you won’t go wrong. In total, you’ll pay less than the cost of the Uber you took to get here, and you can either sit down for the 15 minutes it will take you to eat your food or take it home to eat while you cram for an 8am presentation the next morning.,So if you’re dealing with one of those dinner situations where you think your only options are delivery pizza or ramen that will likely have soaked through the bag and made everything else sticky by the time it gets to you, just know that you have Hardena. Now go draw up that chart and hang it on your fridge before you forget the rules.",/philadelphia/reviews/hardena,0.8452252363237689,930
"If a diner and a trendy Australian cafe had a baby, it would be Middle Child. It has the very casual vibe of a diner, but likely the same interior designer we imagine comes to the United States just to laugh at us for paying her to put subway tile on restaurant walls and call it “Australian.” ,Either way, Middle Child has some of the best breakfast sandwiches around, and you’ll probably wait at least 30 minutes one on the weekend. It ’s also a popular spot for Jefferson doctors and med students during the week, so if you want to grab a phoagie (an eggplant sandwich with avocado, bean sprouts, and something called pho sauce that we’d eat on anything), you’re going to need to time your visit for right before their shift change.",/philadelphia/reviews/middle-child,0.8762262758728544,913
"When you walk into Blue Corn, you’ll immediately think it’s a major holiday that you somehow forgot. There’s shiny red garland with pink hearts hanging over the bar, cardboard spiders dangling from the ceiling, and everyone’s already on their second margarita. Then you remember that it’s just a random Tuesday night and the next major holiday isn’t for three months. That’s what’s so great about Blue Corn though. No matter when you come here, it feels like you’re celebrating a holiday - a holiday with really solid tacos.,Blue Corn is a small, 10-table Mexican restaurant in the Italian market and it’s one of the best places to go when you want a fun night out that starts with good margaritas and great tacos. Everything here, from the two semi-spicy salsas that appear on every table to their blue corn tortillas that form the base of most of their tacos, quesadillas, and huaraches, is made in the small, open kitchen. And while most of the food here is fairly familiar, you’ll also see ingredients like nopales and beef cheeks that you won’t find at many other taco spots in the city.,Besides tacos, the menu includes everything from soups to tortas to filet mignon, but the blue tacos al pastor are sweet, rich, and hands down the best thing here. The ceviches are equally impressive, especially the one with octopus, avocado, and pico de gallo that’s topped with homemade vinegar. Whether you get that one or the daily special ceviche, it’ll come with plantain chips and a honey-lime salsa that is just a bit spicy, mostly sweet, and unlike any salsa we’ve ever had. You’ll want to confiscate all of it and bring it home to pour on anything and everything you own - edible or not. ,While the appetizers and tortilla-focused dishes are all nearly perfect, the entrees aren’t quite as exciting. Some things are a little bland, like the chicken mole, and the pork chops are flavorful, but a bit too tough. If you come with a group, the camarones al ajillo and the filet mignon covered in beans and melted manchego are both worth ordering, especially if the idea of delicious meat and cheese snugly sleeping inside blue tortilla blankets isn’t cutting it for some reason.,As long as you know what you’re getting yourself into - namely more than a few drinks and sitting by at least one table of people talking over each other about something from college that no one 100% remembers - you’ll have a good time at Blue Corn. Even if you had to create a fake holiday like Vice Presidents Day or Chuck E. Cheese's Bar Mitzvah to convince your friends to celebrate with you.",/philadelphia/reviews/blue-corn-restaurant,0.8111920412714311,1082
"If you walked into Perla on a random night, you’d probably enjoy yourself. You’d split a few shared plates and a bottle of wine, comment on how small and intimate the dining room is, and when you left, you’d store it in your brain as a good date night spot for when you’re in the neighborhood. You probably wouldn’t immediately group message everyone you know in a five-mile radius and demand that they clear their schedules to go here. Unless you came on a night when they serve their kamayan feast, which is when eating at Perla is one of the most unique dining experiences in the city. ,Every Wednesday and Sunday, the tables at this Filipino BYOB in East Passyunk are pushed together and covered with banana leaves, and the quiet couples you normally see here are replaced with big, animated groups of friends eating with their hands from communal piles of food. First, a layer of fried rice is spooned onto the table in a formation that looks like one of those perfectly symmetrical mountain ranges from a Wes Anderson movie. Next, vegetables - brussels sprouts, carrots, bok choy, onions, and peppers. And then a whole fried fish, pieces of crispy pork belly, spring rolls, and lemony whole chickens are stacked on top of the rice and vegetable wall. Finally, a few different sauces are scattered around the table, so you can mix and match to create what seems like an infinite number of combinations out of everything in front of you.,And it’s these combinations that make the feast so delicious. One minute it may be a piece of crispy pork belly dipped into a vinegary and sweet dressing, and the next you’re pouring a spicy, harissa-like red sauce over a bite of chicken breast and bok choy. It’s like a choose-your-own-adventure book, except all of the endings to the kamayan feast are happy ones in which you end up very full, likely with your hands covered in olive oil and rogue rice grains.,This is when Perla really shines, and despite feeling a bit uncomfortable at first, eating with your hands from a giant pile of food forms a bond between everyone around the table. But on the nights when everything is a la carte, this is completely lost. The tables are broken down into two-tops, and most people are there to split a bottle of wine with a date. It’s definitely a different scene, but it’s still worth coming here if you’re in the area and looking to share a few dishes, like the short rib kare kare or Spanish octopus. However, neither the food nor the experience measures up to what you’ll get from the kamayan feast. ,And that’s because the kamayan feast is the main show here, even though it only happens twice a week. It creates a connection that lasts long after the dinner is over, and it’s one that you won’t get from any other spot in town.",/philadelphia/reviews/perla,0.8653923947358904,885
"Parc is a special place - partially because we think it’s slowly fused into Rittenhouse Square’s permanent architecture, and also because you can pull it out of your back pocket for pretty much any situation. It’s a classic French bistro with a classic French bistro menu (think steak tartare and duck l’orange), and while none of their food comes with table-side magic tricks, everything is fresh and delicious. They also have some of the best sidewalk seating in the city, so if you’re in the mood to watch people walking their dogs who look just like them, this is the place to be.",/philadelphia/reviews/parc-brasserie,0.8009150622017365,903
"The Han Dynasty in University City serves two main purposes - a place to get some of the best Sichuan food around, and a full-on sports bar to watch whatever game happens to be on TV. The dan dan noodles are our favorite thing here, and they’re pretty spicy, but if you’re not into that you can ask them to take down the heat. There are also about 50 other things on the menu that you can enjoy while you watch the Flyers lose their 47th game in a row.",/philadelphia/reviews/han-dynasty-1,0.7914435748688431,1352
"The Dutch is the little neighborhood breakfast spot that everyone wishes they had around the corner from where they live. They serve brunch Tuesday through Sunday until 3pm with everything from a Dutch baby and omelettes to a very solid Reuben. Come by during the week to avoid a long wait, or stop by Grindcore House down the street to get a coffee in the meantime.",/philadelphia/reviews/the-dutch,0.8443844602648891,229
"It’s hard to predict exactly who will show up to a group dinner. Something that started out as you inviting three close friends to catch up often results in one of them dropping out last minute, another suggesting to fill her place with her kickball teammate, and the third bringing along his new boyfriend without even running it by the group. But regardless of how well you know the people at the table, you can be sure that it won’t be an uncomfortable experience if you have dinner at Abyssinia. ,And that’s because Abyssinia, an Ethiopian place in University City, is basically awkward-dinner-proof.,There are a few ways you can approach a meal here, but the best route is to focus on the combination platters, each of which comes out looking like a giant edible watercolor palette and can be shared by at least two people. Things like doro wot (spicy chicken in a rich berbere sauce), yebeg qey wot (tender lamb in a puddle of garlicky stew), and ye’kik alicha (oniony yellow split peas) come out in messy but delicious piles on top of spongey injera bread that would make a heavenly mattress topper. In between breaking off pieces of injera with your hands and using it to scoop up different flavors, you’ll inevitably become closer with the people you’re sharing food with. So much so that it can make a dinner that started out with the ice breaker, “So how do you feel about Daylight Savings?” turn into one where you’re giving someone you just met your HBO Go password.,The entire restaurant is just a single, small-ish room with wood paneling, faded wallpaper, and a few Ethiopian tapestries and paintings hung on the walls. It’s warm, casual, and constantly filled with people - which makes meeting your friend’s boyfriend for the first time somehow feel less intimidating. And once dinner’s over and you’ve met someone who hates musicals as much as you do, it’s a pretty seamless transition to the small upstairs bar, Fiume. The worn-in room with peeling paint on the walls and a few uneven barstools is intentionally divey, and you can get some drinks here that are interesting without being pretentious, like a take on a sloe gin fizz and the Abyssinian, with a mix of rum, lime, Batavia arrack, and fernet.,On an average night, there are maybe one or two people on the entire Abyssinia waitstaff, which means you might wait a few extra minutes for your beef tibs. But that just gives you extra time to get to talk to your new friends - even if your original intentions were to put on your Big Daddy sunglasses and pretend to be invisible. By the time the check comes, there’s a high chance you’ll actually like the people around you (and about a 20% chance that your friend’s kickball teammate genuinely has a bad personality). And since everything is shared, there won’t be any arguing over who pays for what. Unless, of course, one of the random people you didn’t even invite wants to tally up how many bites of injera everyone took. In that case, maybe get some hard commitments next time.",/philadelphia/reviews/abyssinia,0.8768420970467153,763
"If you live or work in Fishtown, you’ve probably noticed that there are at least 10 coffee shops, but only a few spots to grab a diner-style breakfast. Over Easy Breakfast Club is here to fix that—at least Thursday through Sunday when they’re open. This bright and airy cafe has a long bar and plenty of tables where you can sit, drink coffee, and be glad you’re not at home trying to figure out how to make a frittata. If you’re looking for something savory, the lox and breakfast sandwich are solid bets, but make sure to get some of the pancakes with walnut honey butter for the table.",/philadelphia/reviews/over-easy-breakfast-club,0.8522553171766041,177
"There are a few Davio’s locations now, but the original one is on the second floor of a converted bank in Center City, and it’s basically like if a fancy Italian restaurant ate a kitschy, themed steakhouse. Everything about it, from the white tablecloths to the servers in black and white tuxes, makes it seem like a fine dining spot, except then you realize that they do things like chicken parm egg rolls, a full children’s menu, and take out. But that just makes it all the more endearing.",/philadelphia/reviews/davios-philadelphia,0.8549618332753688,1257
"Yes, there is a lot of graffiti on the walls of Graffiti Bar, a small-ish bar hidden behind Sampan in Midtown Village. There are also a few TVs (perfect for watching Saturday afternoon Phillies games in the summer), large format scorpion bowl drinks, and a retractable roof that means you don’t have to leave just because it starts raining. You can also order small bites like kung pao chicken wings and edamame dumplings from the Sampan kitchen.",/philadelphia/reviews/graffiti-bar,0.865079054622729,1018
"The University City spot is a staple for students and locals alike, so don’t be surprised when everyone inside is toting a backpack. We’re not sure if it’s the extensive draft list, live music, or the highly-coveted fire pits that bring the crowds, but it’s the wood-fired pizzas and other shareable dishes keep them there.",/philadelphia/reviews/city-tap-house,0.8550730285732548,1103
"For a long time, Jerry’s was a Bob and Barbara’s-esque dive bar with dollar beers and regulars who were almost exclusively men over the age of 50. Now, though, they serve some of the better food in the area. It’s got a gastropub feel that’s nice enough to bring your parents when they’re in town, but not so nice that you can’t imagine your grandfather ripping shots with his buddies 20 or so years ago. It has a huge selection of local craft beers, plus a brunch menu stacked with things like brioche french toast and a brisket omelette. And if you come during dinner hours, you shouldn’t leave without ordering the Jerry burger.",/philadelphia/reviews/jerrys-bar,0.9044050652443332,924
"The inside of Tai Lake looks like a combination between a hotel ballroom and a YMCA rec room, and it’s a place that works for a lot of occasions - from a weekday lunch to a birthday dinner. There are a lot of big round tables, with a long menu of delicious food that’s served family-style. Order a couple of standout dishes like the Peking duck, salted-fish fried rice, or ginger-scallion lobster.",/philadelphia/reviews/tai-lake-restaurant,0.8755555043738936,161
"When you’re craving a breakfast that’ll last you until dinner, and don’t want to be the only one at brunch in scrubs, head to Honey’s for latkes and their signature Honey Cristo made with challah French toast and ham. This place is cash-only and doesn’t take reservations, so expect to wait on the weekends. But they are BYOB, so if you’re feeling up for it, you can always bring an extra bottle of something.",/philadelphia/reviews/honeys-sit-n-eat,0.8792033504100542,452
"Sometimes you just want to pretend like you’re an important businessman and exchange business cards with people like you’re Patrick Bateman in American Psycho - except maybe without the whole serial killer situation. When that’s the case, you want to go to Del Frisco’s. It’s in the old Packard building, which is so big it’s basically like having a meal inside of 30th Street Station, and the crowd here is generally lots of people in suits one-upping each other over a few porterhouses. Along with the traditional options, there are some cheesesteak dumplings that are delicious, and you should end every meal with the butter cake.",/philadelphia/reviews/del-friscos-double-eagle-steak-house,0.855500146129599,235
"Baan Thai is a small BYOB that’s a good place to come for a casual weeknight dinner with a few friends, when you can eat things like pad see ew and duck panang in a curry coconut sauce. In the summer they have a ton of outdoor seating on the patio, so it’s worth blocking off an entire Friday night to hog one of their tables under the string lights until you’ve finished all the wine you brought.",/philadelphia/reviews/baan-thai-1,0.8771573704412983,789
"If we made a flowchart on whether or not you should go to Harper’s Garden, it would have one simple question: Is it nice outside? If the answer is no, then there are a bunch of other places we’d recommend instead. But if the answer is yes - if the sun is shining and the temperature is 70 or above - then there’s only one place you should be going for a post-work glass of wine and a few small plates. And that place is Harper’s Garden.,Harper’s Garden is located between Rittenhouse Square and almost every Center City office building, and it’s about 75% patio and 25% indoor space. During the winter, there’s almost no reason to come here, because if Harper’s Garden were La La Land, then the patio would be the combination of Ryan Gosling and Emma Stone. Take it away and you’re left with a depressing two-hour saga inside a small, empty bar area that’s devoid of almost any atmosphere. However, as soon as May hits, all of a sudden every single person you know, from your upstairs neighbor to that person you always see at your coffee shop, is waiting in line for a table under the plant-covered trellis here.,You generally don’t come to Harper’s Garden for the food - you come to hang out in the nice weather after a long day of work with the few people you can still tolerate talking to. But when you don’t want to have three drinks on an empty stomach, stick to the small plates. There’s a kung pao squid dish with Szechuan peanut sauce with exactly the right amount of heat and sweetness to it, oysters with a raspberry vinaigrette that are a no-brainer if you’re sharing with the table, and a tomato and prosciutto pie that’ll go well with whatever drink you happen to be on. It’s all stuff that can be easily divided among a group of people, which is exactly what you want from a place that you’re mostly going to because the weather’s good and it happens to be close to everyone’s office.,The burger is also a solid option if you want something bigger, and at $14 it’s a much better deal than anything you’ll pick from the larger plates - which are generally underwhelming and overpriced. But we’re kind of okay with that, because Harper’s Garden fills a very specific outdoor-drinks-and-small-plates void in Philly, and they do it well. Which is why we don’t need to make a flowchart that looks like the SEPTA map to decide whether you should go here. Just check your weather app, float the idea to your other three coworkers who leave at exactly 5:01pm every day, and save the more complicated flowcharts for later in the night.",/philadelphia/reviews/harpers-garden,0.869748942912526,882
"Apparently back in the 1700s when most of Old City was built, rooftops weren’t quite as hot a commodity as powdered wigs were, so you won’t find too many of them in the area. One of the only exceptions is Revolution House, a second-floor “rooftop” that’s basically just an elevated dining room, but it’s the best place in the area to hang out with a few beers and some bar snacks when the weather is in that 10-degree range that’s actually pleasant. The views aren’t exactly panoramic, but that really just means there won’t be a ton of tourists asking you to take their picture.",/philadelphia/reviews/revolution-house,0.8755878396067559,860
"You probably follow someone on Instagram who is constantly bragging about how “healthy” and “happy” they are since they cut alcohol out of their diet. And while you’re super happy for them and their new sober lifestyle, the thought of going out to dinner on a Friday without a couple of cocktails sounds like a life you’re just not ready to live. Try Charlie Was A Sinner, a cocktail bar in Midtown Village that makes their drinks with fresh fruit juice and organic liquor, and also serves a completely vegan menu of small plates that’ll make you feel better about your life choices without giving up your weekend activities.",/philadelphia/reviews/charlie-was-a-sinner,0.8965221137112869,387
"First dates are one of the world’s greatest wonders. Much like Stonehenge and all-inclusive family vacations, they’re a ton of work to coordinate and prepare for, and they’re usually kind of a letdown once you get there. Besides sustaining at least an hour of conversation with someone you likely have almost nothing in common with, you also have to pick a place to meet that’s dark enough to will any semblance of a spark into existence, but casual enough that the server won’t ask you if you’re celebrating anything special, rendering both of you speechless.,Nunu is a Japanese izakaya in Fishtown that’s equal parts sexy lounge and casual bar with food, and it works really well for a low-key first date - whether it’s just for drinks or a full meal. We say “sexy lounge” not because we’re club promoters making a loud and obnoxious poster to put up on every telephone pole in the city, but because there’s really no better way to describe it. Everything is red, from the lighting and two-person booths built into the wall to the Japanese lanterns hanging above the bar, and it feels like a place that should have a DJ booth in the corner and bartenders taken from the cast of a poorly-produced Bravo show. Fortunately, the music is generally a good mix of Destiny’s Child and other early 2000s songs that you can easily talk over, and the bartenders aren’t bathing in a sea of Axe body spray.,While none of the food at Nunu will cause you to tell your friends to eat here immediately, it’s perfectly fine for a casual dinner at the bar. There are a range of small plates like hot wings with tahini and cucumber and $3 yakitori skewers, along with a few larger items like katsu sandwiches and curry plates. The pork katsu “sando” is probably our favorite thing here - half because of the fluffy milk bread and the cabbage coleslaw it’s topped with, and half because the fries it comes with taste just like the ones from McDonald’s (in a very good way). There are other things we don’t love, though, and on a menu with only about 15 dishes, everything counts. The beef tartare, for example, has a little too much happening on it with mustard and kimchi, and the yakitori skewers are very hit or miss. ,So the next time you’re chatting with someone on whatever app you use to find suitable life partners, suggest meeting them at Nunu. You’ll likely have a perfectly fine meal, some good drinks, and even the choice to sit outside in the little alley between Nunu and Cheu next door. And if it doesn’t go as well as you’d like, you can always bring home your leftovers and watch a Netflix documentary about the seven wonders of the world on your couch.",/philadelphia/reviews/nunu,0.8765199877478478,547
"DanDan is a good weekday lunch or post-work spot if you happen to work nearby in Rittenhouse, and they also have a reasonably priced Happy Hour (which unfortunately ends at 6pm). But if you’re able to get a seat at the bar before then and don’t mind rubbing elbows - literally - with other Center City diners, we’d advise ordering one of each of the baby DanDan noodles, the dry-seasoned chicken wings, and the spicy crispy cucumbers. ,Considering it’s located in the middle of Rittenhouse, it’s not surprising that DanDan is on the smaller side, and seating options are tight. Call ahead if you’re with a group (or consider getting your noodle fix at one of the larger Chinatown establishments). If you go in expecting an entire menu of familiar Taiwanese and Szechuan cuisine, you might be disappointed. But if you walk through the doors hungry and open to dishes like the pork belly burgers, you’ll leave satisfied and full.",/philadelphia/reviews/dandan,0.8647819287179808,161
"Tradesman’s is part BBQ restaurant and part sports bar - and it’s huge. It can seat over 200 people between its two floors and has one of those enormous multi-screen TVs behind the main bar that’s constantly playing so many different games you may feel like you’re being brainwashed in sort of a Clockwork Orange technique. But, especially during March Madness and playoff seasons, it’s a good place to multitask while sharing a plate of brisket and tri-tip with your 10 closest friends.",/philadelphia/reviews/tradesmans,0.8551100051209665,225
"Charley Dove–formerly Audrey Claire– is an open-air, Mediterranean BYOB in Rittenhouse that’s always crowded and will remind you how much better your dining room would look if you bought fresh flowers regularly. This place is ideal for any kind of date and they also have heated outdoor seating if you need the bonus of people watching as a conversation starter. There’s a great bottle shop across the street if one of you forgets to bring some rosé or a merlot. No matter which wine you get, it’ll go great with their roasted beet salad and whole roasted branzino that’s big enough for two. ",/philadelphia/reviews/charely-dove,0.8740816349649732,683
"When we say “power lunch,” what comes to mind? Probably a group of men in suits (with very pronounced shoulder pads), those credit cards made of metal instead of plastic, and a bunch of nonsensical phrases like “let’s square the circle” and “we’ve got it covered from soup to nuts.” When you imagine these kinds of events taking place, you probably envision them happening at a place like Butcher &amp; Singer, where important people talk business over a very expensive meal.,Butcher &amp; Singer is one of the many steakhouses near Rittenhouse Square, but unlike all the others within a five-block radius that look more like dining rooms at expensive retirement homes than anything else, Butcher &amp; Singer feels like a clubhouse straight out of The Great Gatsby. Before the bone-in filets and seafood towers, there was a bank here, and it still feels like you could walk into Butcher &amp; Singer and ask for $100 in pennies without anyone batting an eye. The servers wear tuxedos and use phrases like “excite your palate” to describe the tuna tartare. It’s all a bit over-the-top, but it’s what makes Butcher &amp; Singer one of the more unique restaurants in the city.,The menu is about as classic as a steakhouse menu can get. There’s a raw bar with a $145 shellfish platter, appetizers like onion soup and steak tartare, and enough steak and side options to get you through a nuclear apocalypse. The steaks are all served simply with a salty dry rub at the perfect temperature, and although they’re all delicious, the porterhouse should be your top priority - it’s best when you “add Oscar” (a combination of asparagus, lump crab, and bearnaise sauce). They’re also open for lunch, and if you find yourself here for a midday meal with a few coworkers or a bunch of lawyers you want to keep on retainer for any future issues you may have, the only thing better than the steaks is the butcher burger. It’s always perfectly cooked, and topped simply with cheddar cheese and fried onions. ,Some of the food is less impressive though, especially considering how expensive it all is. The supposedly exciting tuna tartare is bland, and the brussels sprouts taste like the ones you pushed around your plate until you were excused from the dinner table as a kid. In general, there’s nothing so good that you’ll be rushing to come back - besides maybe the bacon mac or the burger. But if you happen to get a metal card in the mail and are looking for somewhere to earn triple points on dining, Butcher &amp; Singer is a good place to rack them up while pretending you’re the leader of the free world.",/philadelphia/reviews/butcher-and-singer,0.8854103297709419,302
"People always associate Philly with the cheesesteak, but an even more iconic sandwich here is the roast pork sandwich. It comes on a hoagie roll with roast pork, provolone, broccoli rabe, and long hots—and John’s Roast Pork makes a perfect one. Their South Philly location isn't super close to downtown, but since it’s your first time here, you shouldn’t skip it.",/philadelphia/reviews/johns-roast-pork,0.8245179398299407,1056
"Here’s a fun game to play the next time you run out of dinner conversation topics: What would you do if you were a passenger on the sinking Titanic? Crowd the decks and try to get into one of the few lifeboats on board? Swim for it and maybe hoist yourself onto a floating door that, years later, people on Twitter will deem big enough to fit two people? Or do what the captain did and just find the nicest room on the boat to hang out in while everyone else panics?,If it were us, we’d grab some abandoned, expensive champagne, maybe light up a pipe, and head to the ship’s library for a final blowout. We’ll never know exactly what that would have been like - but dinner at Alpen Rose feels close.,Once you’re inside this sort-of-hidden steakhouse in Midtown Village, sandwiched between two much larger, flashier restaurants, you get the sense you’re far away from civilization. Like, maybe, on a boat in the middle of the Atlantic, heading towards an iceberg. But, if there were some sort of looming danger in the world outside, you’d have no idea - because everyone here is splitting $100 porterhouses, drinking cocktails, and generally not worrying about whatever is happening outside the four walls of the restaurant.,While the menu is overall what you’d expect to find at an expensive steakhouse, with things like mashed potatoes and a shrimp cocktail, most of our favorite things are the smaller plates. The beef tongue, for example, is a must-order. Instead of your standard steakhouse beef carpaccio, this is like a deconstructed pastrami sandwich, with russian dressing, sauerkraut, and rye croutons. The bone marrow toast is also excellent, and comes topped with beef cheek soaked in a red wine sauce - you scoop the bone marrow on top of it like it’s a savory ice cream sundae. And the buttery, salty parker house rolls are so good you won’t even care if the ship you’re on is going down.,The steaks are broken down into two sections - the first of which is “steaks, chops and poultry” - but you should focus on the dry-aged beef portion of the menu. There are six options, ranging from a $47 New York strip to a $125 tomahawk, and what you should order mostly depends on how many people are at your table. If you’re with a big group splitting a bunch of plates, go for the tomahawk. It’s tender, salty, and sliced tableside so you don’t have to worry about cutting up 45 ounces of meat for everybody at your table.,At the end of the day, Alpen Rose is still a steakhouse, but it’s an alternative to the traditional, large, clubby kind that is all too common in Center City. It’s small - almost cozy if you can imagine that from a steakhouse - and it’s a place to celebrate, whether it’s a milestone birthday or just to meet up with a few friends and ask them weird questions about a boat that sank a hundred years ago.",/philadelphia/reviews/alpen-rose,0.8631965520531143,570
"If you make the best pizza and cheesesteak in Philly, you deserve to have the key to the city. In this town, that title belongs to Angelo's. The cash-only South Philly is the only place you should go to when you want the best of both worlds, like their cheesesteak on seeded crackly bread (that they bake in-house), the signature Upside Down pie that buries a layer of cheese beneath mounds of tomato sauce, and a classic margherita with the creamiest fior di latte in the city. It might feel like you have to choose when you're at this takeout-only spot, but just go for one of each. People care a lot about cheesesteaks and pizza in this city, and after you leave Angelo's, you'll understand why.,",/philadelphia/reviews/angelos-pizzeria,0.8346936684229675,736
"We’re taught from a young age that you should always choose the tougher path when given the option. “Take the road less traveled” and “If it doesn’t hurt, it isn’t working” were printed on poster-sized Shutterstock photos and plastered to the walls of every elementary school. But we think sometimes it’s not only okay, but a totally valid option, to choose the easy course. In fact, we might even make our own motivational poster that says, “Taking the easy way out is okay sometimes, Mrs. Keffer” and hang it up in the cubicle we share with three other people who also gave up on their dreams to sell PVC pipe for a living.,L’anima is an Italian BYOB in Grad Hospital, and on any given night, it’s an easy option. It’s more modern and spacious than most other Italian BYOBs in the city, they serve great pasta, and you can almost always get a table without a reservation. Plus, it’s one of the first legitimate restaurants in an area that’s just starting to become a place where people actually want to hang out. Will you leave feeling like you just had an unforgettable experience that you want to shout about from a rooftop? Probably not. But on most nights, you’re not looking for that anyways. You’re just looking for a good place to bond with a few friends as you recount every time you’ve ever called someone by the wrong name. On those nights, L’anima is where you want to be.,L’anima is from the same people as Melograno, and it has a similar concept: Italian comfort food that focuses heavily on pastas and classic antipasti dishes with ingredients like pesto and mozzarella. The only notable difference with L’anima is that you’ll see a lot more seafood on the menu than at Melograno, like a swordfish skewer appetizer that’s served over garlic bruschetta and topped with salsa verde. It’s the best antipasti on the menu, and you should get it even if swordfish isn’t your favorite weapon-themed fish. ,Where the food really shines, though, is in the pasta section, which includes a mix of traditional and modern options, and they’re all great. But if you have to choose just a couple, the vaccinara and the cacio e pepe are the way to go. The vaccinara is pappardelle tossed with a braised oxtail ragu, and you’ll likely be scraping the sauce off the plate even after the pasta is long gone. And the cacio e pepe is exactly what you’d expect from a cheesy, peppery pasta, but the al dente noodles and creamy, light sauce make this the one dish we’d place a repeating daily order for if any delivery company offered that service.,The rest of the menu, which consists of Roman-style pizzas called pinsas and a few entrees, is fine, but you could pretty much fold the menu in half right after the pasta section, and you wouldn’t miss out on much. It’s not that the rest of the food is bad, it’s just that if you want a pizza, you’d be better off going to a slice shop on South Street, and if you want a steak, we’d recommend one of the dozens of steakhouses that inhabit every other building in Rittenhouse.,We’re not here to step all over the idea that you should choose the harder route - there’s a time and a place for creating a 13-step plan to get the toughest reservation in town. But on most nights, it’s more enjoyable to throw your kindergarten teacher’s lessons to the wind and just go eat some great cacio e pepe.",/philadelphia/reviews/lanima,0.8604946299819781,311
"You know when you train for a race for months and then the day before the race, your brother decides to run it too, and then he somehow beats you? That’s kind of like what A Mano is to every other Italian BYOB in Philly. Everything they do seems effortless, from the upscale, but still somehow casual feel of the dining room to the food, which tastes like it was made in a back-alley kitchen in Florence, but looks like the stuff you’d find in the most expensive and technical restaurants in the city. If we were the owners of another Italian spot in town, we’d probably be pretty annoyed. But we’re not, so we’re not.",/philadelphia/reviews/a-mano-1,0.8710085963463039,725
